date,receipt_id,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct,promo_id
2024-11-24,RCPT00038678,ST21,SKU02259,CUST05666,2,246.16,492.32,Online,0.0,NO_PROMO
2024-11-24,RCPT00038678,ST21,SKU03323,CUST05666,4,3001.52,12006.08,Online,0.0,NO_PROMO
2022-06-26,RCPT00038679,ST12,SKU04108,CUST03311,2,263.58,527.16,Mobile App,0.0,NO_PROMO
2022-05-12,RCPT00038680,ST14,SKU03464,CUST05599,1,244.37,244.37,In-Store,0.0,NO_PROMO
2022-05-12,RCPT00038680,ST14,SKU03291,CUST05599,1,28.88,28.88,In-Store,0.0,NO_PROMO
2025-03-29,RCPT00038681,ST08,SKU03693,CUST08668,1,1381.82,1381.82,Online,0.0,NO_PROMO
2022-10-09,RCPT00038682,ST05,SKU00064,CUST02151,1,214.86,214.86,In-Store,0.0,NO_PROMO
2025-02-07,RCPT00038683,ST05,SKU04157,CUST00478,5,2678.35,13391.75,In-Store,44.3,PROMO041
2024-01-19,RCPT00038684,ST03,SKU04787,CUST03085,1,161.55,161.55,Mobile App,0.0,NO_PROMO
2024-01-19,RCPT00038684,ST03,SKU04616,CUST03085,3,223.77,671.31,Mobile App,0.0,NO_PROMO
2024-01-19,RCPT00038684,ST03,SKU00924,CUST03085,1,401.13,401.13,Mobile App,0.0,NO_PROMO
2024-01-19,RCPT00038684,ST03,SKU02526,CUST03085,2,698.11,1396.22,Mobile App,0.0,NO_PROMO
2025-06-25,RCPT00038685,ST14,SKU04538,CUST08300,1,215.34,215.34,In-Store,0.0,NO_PROMO
2025-06-25,RCPT00038685,ST14,SKU02778,CUST08300,1,171.19,171.19,In-Store,0.0,NO_PROMO
2025-06-25,RCPT00038685,ST14,SKU00079,CUST08300,1,197.9,197.9,In-Store,0.0,NO_PROMO
2025-10-10,RCPT00038686,ST08,SKU04749,CUST04873,1,1569.69,1569.69,In-Store,0.0,NO_PROMO
2025-01-13,RCPT00038687,ST03,SKU04321,CUST01460,1,961.3,961.3,Mobile App,0.0,NO_PROMO
2025-01-13,RCPT00038687,ST03,SKU00560,CUST01460,2,329.64,659.28,Mobile App,0.0,NO_PROMO
2025-01-13,RCPT00038687,ST03,SKU04571,CUST01460,1,868.52,868.52,Mobile App,0.0,NO_PROMO
2025-01-13,RCPT00038687,ST03,SKU01420,CUST01460,3,213.65,640.95,Mobile App,0.0,NO_PROMO
2025-01-13,RCPT00038687,ST03,SKU00190,CUST01460,1,145.42,145.42,Mobile App,0.0,NO_PROMO
2025-08-10,RCPT00038688,ST19,SKU01666,CUST07654,2,94.34,188.68,In-Store,0.0,NO_PROMO
2025-12-07,RCPT00038689,ST19,SKU00750,CUST03173,4,1027.66,4110.64,Online,0.0,NO_PROMO
2023-01-02,RCPT00038690,ST07,SKU01870,CUST09960,1,226.16,226.16,Online,0.0,NO_PROMO
2023-01-02,RCPT00038690,ST07,SKU04321,CUST09960,1,961.3,961.3,Online,0.0,NO_PROMO
2023-01-27,RCPT00038691,ST21,SKU02460,CUST03636,4,1639.93,6559.72,Mobile App,0.0,NO_PROMO
2023-01-27,RCPT00038691,ST21,SKU02985,CUST03636,1,720.58,720.58,Mobile App,0.0,NO_PROMO
2023-01-27,RCPT00038691,ST21,SKU01404,CUST03636,1,1213.28,1213.28,Mobile App,0.0,NO_PROMO
2023-01-27,RCPT00038691,ST21,SKU04482,CUST03636,2,111.71,223.42,Mobile App,0.0,NO_PROMO
2024-01-27,RCPT00038693,ST20,SKU04321,CUST00583,1,961.3,961.3,In-Store,48.2,PROMO069
2024-01-27,RCPT00038693,ST20,SKU01588,CUST00583,1,206.46,206.46,In-Store,48.2,PROMO069
2024-01-27,RCPT00038693,ST20,SKU03771,CUST00583,1,153.58,153.58,In-Store,48.2,PROMO069
2025-12-08,RCPT00038694,ST29,SKU03190,CUST02050,1,1003.94,1003.94,Online,0.0,NO_PROMO
2025-12-08,RCPT00038694,ST29,SKU02467,CUST02050,2,254.16,508.32,Online,0.0,NO_PROMO
2025-12-08,RCPT00038694,ST29,SKU00285,CUST02050,1,505.67,505.67,Online,0.0,NO_PROMO
2025-12-08,RCPT00038694,ST29,SKU00994,CUST02050,3,602.13,1806.39,Online,0.0,NO_PROMO
2025-12-08,RCPT00038694,ST29,SKU00718,CUST02050,2,1014.08,2028.16,Online,0.0,NO_PROMO
2024-12-19,RCPT00038695,ST13,SKU04866,CUST04130,3,132.78,398.34,In-Store,0.0,NO_PROMO
2024-12-19,RCPT00038695,ST13,SKU04137,CUST04130,1,2390.77,2390.77,In-Store,0.0,NO_PROMO
2024-05-01,RCPT00038696,ST19,SKU02475,CUST04797,2,203.98,407.96,Online,0.0,NO_PROMO
2024-05-01,RCPT00038696,ST19,SKU04321,CUST04797,1,961.3,961.3,Online,0.0,NO_PROMO
2024-05-01,RCPT00038696,ST19,SKU02024,CUST04797,1,1610.6,1610.6,Online,0.0,NO_PROMO
2024-09-21,RCPT00038697,ST01,SKU02844,CUST07241,1,1381.98,1381.98,In-Store,0.0,NO_PROMO
2024-03-29,RCPT00038698,ST29,SKU02815,CUST04780,2,689.01,1378.02,Online,43.8,PROMO075
2023-06-11,RCPT00038699,ST14,SKU04321,CUST05446,2,961.3,1922.6,Online,23.4,PROMO034
2023-06-11,RCPT00038699,ST14,SKU02564,CUST05446,4,288.49,1153.96,Online,23.4,PROMO034
2024-11-02,RCPT00038700,ST14,SKU02136,CUST03065,2,3212.47,6424.94,Mobile App,0.0,NO_PROMO
2024-11-02,RCPT00038700,ST14,SKU04321,CUST03065,1,961.3,961.3,Mobile App,0.0,NO_PROMO
2024-11-02,RCPT00038700,ST14,SKU01155,CUST03065,1,996.18,996.18,Mobile App,0.0,NO_PROMO
2023-08-22,RCPT00038701,ST25,SKU01784,CUST08185,3,168.81,506.43,In-Store,24.1,PROMO093
2023-08-22,RCPT00038701,ST25,SKU04872,CUST08185,1,154.36,154.36,In-Store,12.7,PROMO010
2023-08-22,RCPT00038701,ST25,SKU04321,CUST08185,2,961.3,1922.6,In-Store,12.7,PROMO010
2023-08-22,RCPT00038701,ST25,SKU04321,CUST08185,3,961.3,2883.9,In-Store,12.7,PROMO010
2023-08-22,RCPT00038701,ST25,SKU04508,CUST08185,3,375.55,1126.65,In-Store,12.7,PROMO010
2023-07-02,RCPT00038702,ST07,SKU03755,CUST05057,3,1185.42,3556.26,In-Store,0.0,NO_PROMO
2023-07-02,RCPT00038702,ST07,SKU04664,CUST05057,1,729.2,729.2,In-Store,0.0,NO_PROMO
2022-12-04,RCPT00038703,ST20,SKU00167,CUST01485,1,2596.95,2596.95,In-Store,0.0,NO_PROMO
2023-09-04,RCPT00038704,ST08,SKU03881,CUST06298,1,565.72,565.72,Online,12.7,PROMO010
2025-11-15,RCPT00038705,ST06,SKU04542,CUST05550,1,123.29,123.29,In-Store,0.0,NO_PROMO
2022-07-06,RCPT00038706,ST21,SKU00571,CUST06041,3,256.2,768.6,In-Store,0.0,NO_PROMO
2022-07-06,RCPT00038706,ST21,SKU04321,CUST06041,1,961.3,961.3,In-Store,0.0,NO_PROMO
2022-07-06,RCPT00038706,ST21,SKU00311,CUST06041,1,2295.88,2295.88,In-Store,0.0,NO_PROMO
2022-07-06,RCPT00038706,ST21,SKU04537,CUST06041,4,100.09,400.36,In-Store,0.0,NO_PROMO
2022-07-06,RCPT00038706,ST21,SKU01555,CUST06041,1,110.36,110.36,In-Store,0.0,NO_PROMO
2023-03-15,RCPT00038707,ST03,SKU02531,CUST03679,1,143.49,143.49,Mobile App,7.0,PROMO002
2023-11-20,RCPT00038708,ST21,SKU00737,CUST04696,1,436.92,436.92,In-Store,0.0,NO_PROMO
2023-04-07,RCPT00038709,ST18,SKU00896,CUST01513,1,194.43,194.43,In-Store,0.0,NO_PROMO
2024-11-07,RCPT00038710,ST27,SKU00033,CUST05469,1,164.5,164.5,In-Store,0.0,NO_PROMO
2024-11-07,RCPT00038710,ST27,SKU00672,CUST05469,1,756.53,756.53,In-Store,0.0,NO_PROMO
2024-05-15,RCPT00038711,ST13,SKU04596,CUST00397,2,335.55,671.1,In-Store,32.8,PROMO036
2025-12-11,RCPT00038712,ST21,SKU04010,CUST03244,2,253.31,506.62,In-Store,0.0,NO_PROMO
2024-12-12,RCPT00038713,ST09,SKU01045,CUST02375,1,451.29,451.29,Online,0.0,NO_PROMO
2024-12-12,RCPT00038713,ST09,SKU04377,CUST02375,1,152.67,152.67,Online,0.0,NO_PROMO
2024-12-12,RCPT00038713,ST09,SKU03359,CUST02375,1,379.91,379.91,Online,0.0,NO_PROMO
2023-08-04,RCPT00038714,ST18,SKU03922,CUST06473,1,2095.66,2095.66,Mobile App,49.7,PROMO030
2023-08-04,RCPT00038714,ST18,SKU03128,CUST06473,2,58.56,117.12,Mobile App,49.7,PROMO030
2023-08-04,RCPT00038714,ST18,SKU03616,CUST06473,1,372.86,372.86,Mobile App,24.8,PROMO061
2025-02-13,RCPT00038715,ST21,SKU00454,CUST08844,4,79.58,318.32,Mobile App,44.3,PROMO041
2024-03-25,RCPT00038716,ST04,SKU04201,CUST04296,2,704.93,1409.86,In-Store,43.8,PROMO075
2024-03-25,RCPT00038716,ST04,SKU04467,CUST04296,1,263.78,263.78,In-Store,43.8,PROMO075
2022-06-29,RCPT00038717,ST11,SKU00264,CUST06106,2,242.74,485.48,Mobile App,0.0,NO_PROMO
2022-06-29,RCPT00038717,ST11,SKU03957,CUST06106,1,88.38,88.38,Mobile App,0.0,NO_PROMO
2025-10-16,RCPT00038718,ST14,SKU03979,CUST01032,1,823.95,823.95,Online,0.0,NO_PROMO
2025-05-13,RCPT00038719,ST27,SKU01359,CUST01494,1,303.38,303.38,In-Store,0.0,NO_PROMO
2025-05-13,RCPT00038719,ST27,SKU00286,CUST01494,1,64.45,64.45,In-Store,0.0,NO_PROMO
2025-10-04,RCPT00038720,ST23,SKU04027,CUST06296,1,118.29,118.29,In-Store,0.0,NO_PROMO
2025-10-04,RCPT00038720,ST23,SKU00308,CUST06296,1,341.35,341.35,In-Store,8.5,PROMO007
2025-10-04,RCPT00038720,ST23,SKU04404,CUST06296,1,240.58,240.58,In-Store,0.0,NO_PROMO
2022-04-29,RCPT00038721,ST16,SKU04683,CUST05542,3,481.63,1444.89,In-Store,0.0,NO_PROMO
2022-04-29,RCPT00038721,ST16,SKU03027,CUST05542,2,724.38,1448.76,In-Store,0.0,NO_PROMO
2022-04-29,RCPT00038721,ST16,SKU04571,CUST05542,1,868.52,868.52,In-Store,0.0,NO_PROMO
2022-09-03,RCPT00038722,ST05,SKU04574,CUST05617,1,71.96,71.96,In-Store,9.0,PROMO033
2022-09-03,RCPT00038722,ST05,SKU04321,CUST05617,1,961.3,961.3,In-Store,9.0,PROMO033
2024-05-18,RCPT00038723,ST03,SKU01338,CUST08774,4,354.64,1418.56,Mobile App,32.8,PROMO036
2022-12-17,RCPT00038724,ST20,SKU01165,CUST06271,4,996.52,3986.08,In-Store,0.0,NO_PROMO
2022-07-20,RCPT00038725,ST21,SKU04321,CUST09054,1,961.3,961.3,In-Store,0.0,NO_PROMO
2022-07-20,RCPT00038725,ST21,SKU04024,CUST09054,3,267.98,803.94,In-Store,0.0,NO_PROMO
2025-10-04,RCPT00038726,ST09,SKU01610,CUST06878,2,579.62,1159.24,In-Store,0.0,NO_PROMO
2024-11-13,RCPT00038727,ST04,SKU00485,CUST01415,2,50.23,100.46,In-Store,9.9,PROMO009
2024-11-13,RCPT00038727,ST04,SKU00388,CUST01415,1,63.62,63.62,In-Store,0.0,NO_PROMO
2024-11-13,RCPT00038727,ST04,SKU04166,CUST01415,1,263.67,263.67,In-Store,0.0,NO_PROMO
2024-11-13,RCPT00038727,ST04,SKU04321,CUST01415,1,961.3,961.3,In-Store,0.0,NO_PROMO
2022-03-29,RCPT00038728,ST28,SKU02992,CUST04415,3,368.13,1104.39,In-Store,0.0,NO_PROMO
2022-03-29,RCPT00038728,ST28,SKU04312,CUST04415,3,291.02,873.06,In-Store,0.0,NO_PROMO
2025-10-27,RCPT00038729,ST12,SKU03610,CUST02672,1,462.94,462.94,In-Store,0.0,NO_PROMO
2025-10-27,RCPT00038729,ST12,SKU04884,CUST02672,1,234.65,234.65,In-Store,0.0,NO_PROMO
2025-10-25,RCPT00038730,ST30,SKU02659,CUST04018,1,601.35,601.35,Online,0.0,NO_PROMO
2025-10-25,RCPT00038730,ST30,SKU03702,CUST04018,4,473.65,1894.6,Online,0.0,NO_PROMO
2022-03-15,RCPT00038731,ST15,SKU02087,CUST01260,3,62.98,188.94,Online,0.0,NO_PROMO
2022-03-15,RCPT00038731,ST15,SKU00723,CUST01260,4,220.06,880.24,Online,0.0,NO_PROMO
2025-01-12,RCPT00038732,ST24,SKU02694,CUST02802,2,219.47,438.94,In-Store,0.0,NO_PROMO
2025-01-12,RCPT00038732,ST24,SKU04154,CUST02802,1,351.77,351.77,In-Store,0.0,NO_PROMO
2023-09-06,RCPT00038733,ST24,SKU02823,CUST06748,1,596.63,596.63,In-Store,12.7,PROMO010
2023-09-06,RCPT00038733,ST24,SKU04321,CUST06748,1,961.3,961.3,In-Store,12.7,PROMO010
2022-09-07,RCPT00038734,ST16,SKU00953,CUST00709,1,273.99,273.99,Online,9.0,PROMO033
2025-11-23,RCPT00038735,ST13,SKU02450,CUST06665,1,252.84,252.84,In-Store,0.0,NO_PROMO
2025-10-05,RCPT00038736,ST20,SKU03727,CUST01052,3,1660.93,4982.79,Online,0.0,NO_PROMO
2024-07-24,RCPT00038737,ST04,SKU04456,CUST00358,1,179.5,179.5,In-Store,0.0,NO_PROMO
2024-07-24,RCPT00038737,ST04,SKU04350,CUST00358,3,394.93,1184.79,In-Store,0.0,NO_PROMO
2024-07-24,RCPT00038737,ST04,SKU04042,CUST00358,1,242.79,242.79,In-Store,0.0,NO_PROMO
2024-03-29,RCPT00038738,ST08,SKU03727,CUST03979,1,1660.93,1660.93,In-Store,43.8,PROMO075
2024-03-29,RCPT00038738,ST08,SKU04191,CUST03979,1,106.7,106.7,In-Store,43.8,PROMO075
2024-11-10,RCPT00038739,ST06,SKU04531,CUST05103,3,105.09,315.27,Online,0.0,NO_PROMO
2025-02-08,RCPT00038740,ST17,SKU01724,CUST09530,1,291.92,291.92,In-Store,44.3,PROMO041
2025-02-08,RCPT00038740,ST17,SKU03467,CUST09530,3,277.32,831.96,In-Store,44.3,PROMO041
2025-12-12,RCPT00038741,ST22,SKU03318,CUST05220,1,348.98,348.98,In-Store,0.0,NO_PROMO
2025-12-12,RCPT00038741,ST22,SKU04321,CUST05220,1,961.3,961.3,In-Store,0.0,NO_PROMO
2022-02-19,RCPT00038742,ST16,SKU02061,CUST02250,2,4447.64,8895.28,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038743,ST21,SKU03543,CUST06633,2,203.21,406.42,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038743,ST21,SKU02256,CUST06633,2,3052.75,6105.5,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038743,ST21,SKU01690,CUST06633,2,721.65,1443.3,In-Store,0.0,NO_PROMO
2023-03-12,RCPT00038744,ST30,SKU00770,CUST06914,1,994.68,994.68,In-Store,7.0,PROMO002
2023-06-26,RCPT00038745,ST07,SKU04012,CUST05047,1,631.0,631.0,In-Store,0.0,NO_PROMO
2022-12-27,RCPT00038746,ST11,SKU01469,CUST01620,3,69.23,207.69,In-Store,0.0,NO_PROMO
2022-12-27,RCPT00038746,ST11,SKU02866,CUST01620,1,94.26,94.26,In-Store,0.0,NO_PROMO
2025-08-04,RCPT00038747,ST28,SKU04773,CUST09126,1,434.24,434.24,Online,0.0,NO_PROMO
2022-07-12,RCPT00038748,ST24,SKU04168,CUST03474,1,701.3,701.3,Online,0.0,NO_PROMO
2022-07-12,RCPT00038748,ST24,SKU04321,CUST03474,1,961.3,961.3,Online,0.0,NO_PROMO
2022-08-06,RCPT00038749,ST18,SKU03629,CUST08949,1,190.67,190.67,In-Store,0.0,NO_PROMO
2022-08-06,RCPT00038749,ST18,SKU02154,CUST08949,3,1876.53,5629.59,In-Store,0.0,NO_PROMO
2022-08-06,RCPT00038749,ST18,SKU04721,CUST08949,2,41.69,83.38,In-Store,0.0,NO_PROMO
2022-07-04,RCPT00038750,ST10,SKU03727,CUST06127,1,1660.93,1660.93,Mobile App,0.0,NO_PROMO
2022-07-04,RCPT00038750,ST10,SKU03254,CUST06127,1,196.07,196.07,Mobile App,0.0,NO_PROMO
2022-07-04,RCPT00038750,ST10,SKU04306,CUST06127,1,162.94,162.94,Mobile App,43.7,PROMO026
2024-03-22,RCPT00038751,ST20,SKU04321,CUST03187,2,961.3,1922.6,Online,43.8,PROMO075
2025-10-16,RCPT00038753,ST21,SKU03365,CUST03959,1,236.1,236.1,In-Store,0.0,NO_PROMO
2023-11-09,RCPT00038754,ST03,SKU04767,CUST04251,3,116.26,348.78,In-Store,0.0,NO_PROMO
2023-07-01,RCPT00038755,ST17,SKU01788,CUST03425,1,627.45,627.45,Mobile App,0.0,NO_PROMO
2023-07-01,RCPT00038755,ST17,SKU04280,CUST03425,1,318.92,318.92,Mobile App,0.0,NO_PROMO
2023-07-01,RCPT00038755,ST17,SKU02950,CUST03425,2,251.09,502.18,Mobile App,0.0,NO_PROMO
2023-07-01,RCPT00038755,ST17,SKU01208,CUST03425,1,116.35,116.35,Mobile App,0.0,NO_PROMO
2022-12-23,RCPT00038756,ST08,SKU01478,CUST00131,1,842.96,842.96,In-Store,0.0,NO_PROMO
2022-12-23,RCPT00038756,ST08,SKU03535,CUST00131,1,178.62,178.62,In-Store,0.0,NO_PROMO
2022-12-23,RCPT00038756,ST08,SKU04305,CUST00131,1,782.22,782.22,In-Store,0.0,NO_PROMO
2022-12-23,RCPT00038756,ST08,SKU02923,CUST00131,3,124.18,372.54,In-Store,21.2,PROMO091
2022-09-07,RCPT00038757,ST22,SKU03721,CUST01864,1,300.22,300.22,Online,9.0,PROMO033
2024-07-05,RCPT00038758,ST20,SKU02174,CUST06505,2,511.2,1022.4,Online,22.6,PROMO045
2024-07-05,RCPT00038758,ST20,SKU00909,CUST06505,2,403.57,807.14,Online,22.6,PROMO045
2024-07-05,RCPT00038758,ST20,SKU00994,CUST06505,1,602.13,602.13,Online,22.6,PROMO045
2024-07-05,RCPT00038758,ST20,SKU03737,CUST06505,2,235.68,471.36,Online,22.6,PROMO045
2022-08-20,RCPT00038759,ST15,SKU01412,CUST04378,1,193.3,193.3,In-Store,0.0,NO_PROMO
2024-07-27,RCPT00038760,ST26,SKU01837,CUST05102,1,1716.89,1716.89,Mobile App,0.0,NO_PROMO
2024-03-15,RCPT00038761,ST29,SKU03669,CUST00766,2,1245.54,2491.08,In-Store,43.8,PROMO075
2024-03-15,RCPT00038761,ST29,SKU00172,CUST00766,2,112.18,224.36,In-Store,43.8,PROMO075
2024-10-15,RCPT00038762,ST03,SKU01189,CUST01724,1,2299.8,2299.8,Online,0.0,NO_PROMO
2022-01-31,RCPT00038763,ST23,SKU02840,CUST01130,3,267.04,801.12,In-Store,0.0,NO_PROMO
2022-01-31,RCPT00038763,ST23,SKU00560,CUST01130,1,329.64,329.64,In-Store,0.0,NO_PROMO
2022-01-31,RCPT00038763,ST23,SKU02044,CUST01130,2,169.73,339.46,In-Store,0.0,NO_PROMO
2024-09-03,RCPT00038764,ST14,SKU00426,CUST04977,2,605.61,1211.22,In-Store,0.0,NO_PROMO
2022-12-24,RCPT00038765,ST07,SKU03733,CUST02931,1,598.28,598.28,In-Store,0.0,NO_PROMO
2023-08-15,RCPT00038766,ST12,SKU04626,CUST07730,2,468.52,937.04,In-Store,0.0,NO_PROMO
2024-04-02,RCPT00038767,ST17,SKU03391,CUST06987,1,1440.2,1440.2,In-Store,43.8,PROMO075
2024-04-02,RCPT00038767,ST17,SKU03836,CUST06987,4,442.52,1770.08,In-Store,43.8,PROMO075
2024-04-19,RCPT00038768,ST24,SKU01189,CUST01617,1,2299.8,2299.8,In-Store,0.0,NO_PROMO
2023-04-08,RCPT00038769,ST22,SKU02697,CUST05278,2,292.68,585.36,In-Store,0.0,NO_PROMO
2023-04-08,RCPT00038769,ST22,SKU00994,CUST05278,1,602.13,602.13,In-Store,0.0,NO_PROMO
2023-04-08,RCPT00038769,ST22,SKU04819,CUST05278,2,222.61,445.22,In-Store,0.0,NO_PROMO
2023-04-08,RCPT00038769,ST22,SKU04378,CUST05278,3,224.62,673.86,In-Store,0.0,NO_PROMO
2025-05-25,RCPT00038770,ST12,SKU04088,CUST04289,1,146.66,146.66,In-Store,0.0,NO_PROMO
2025-05-25,RCPT00038770,ST12,SKU01554,CUST04289,2,228.02,456.04,In-Store,0.0,NO_PROMO
2024-11-17,RCPT00038771,ST18,SKU02071,CUST07010,1,179.94,179.94,In-Store,0.0,NO_PROMO
2024-11-17,RCPT00038771,ST18,SKU02625,CUST07010,1,621.46,621.46,In-Store,0.0,NO_PROMO
2024-11-17,RCPT00038771,ST18,SKU00738,CUST07010,2,109.27,218.54,In-Store,9.9,PROMO009
2023-07-08,RCPT00038772,ST25,SKU04293,CUST08623,1,907.97,907.97,Online,0.0,NO_PROMO
2023-07-08,RCPT00038772,ST25,SKU03430,CUST08623,1,348.18,348.18,Online,0.0,NO_PROMO
2023-07-04,RCPT00038773,ST22,SKU00824,CUST05343,1,391.75,391.75,Mobile App,0.0,NO_PROMO
2023-07-04,RCPT00038773,ST22,SKU01800,CUST05343,1,144.95,144.95,Mobile App,0.0,NO_PROMO
2023-07-04,RCPT00038773,ST22,SKU02930,CUST05343,4,170.16,680.64,Mobile App,0.0,NO_PROMO
2024-06-26,RCPT00038774,ST26,SKU04716,CUST06235,1,296.19,296.19,In-Store,22.6,PROMO045
2024-06-26,RCPT00038774,ST26,SKU02046,CUST06235,1,2009.47,2009.47,In-Store,22.6,PROMO045
2024-12-08,RCPT00038775,ST28,SKU04321,CUST05535,1,961.3,961.3,In-Store,0.0,NO_PROMO
2025-09-12,RCPT00038776,ST18,SKU01403,CUST09776,2,734.76,1469.52,Online,0.0,NO_PROMO
2025-09-12,RCPT00038776,ST18,SKU01371,CUST09776,1,1277.61,1277.61,Online,0.0,NO_PROMO
2025-10-06,RCPT00038777,ST08,SKU03057,CUST06288,3,206.34,619.02,In-Store,0.0,NO_PROMO
2023-09-02,RCPT00038778,ST06,SKU03815,CUST09567,1,160.57,160.57,Online,12.7,PROMO010
2023-07-21,RCPT00038779,ST05,SKU00975,CUST03173,2,2037.35,4074.7,Online,0.0,NO_PROMO
2023-07-21,RCPT00038779,ST05,SKU03907,CUST03173,3,876.73,2630.19,Online,0.0,NO_PROMO
2023-07-21,RCPT00038779,ST05,SKU04321,CUST03173,3,961.3,2883.9,Online,24.8,PROMO061
2022-07-01,RCPT00038780,ST20,SKU04344,CUST08524,1,201.81,201.81,Mobile App,0.0,NO_PROMO
2022-07-01,RCPT00038780,ST20,SKU02338,CUST08524,2,313.63,627.26,Mobile App,0.0,NO_PROMO
2023-10-23,RCPT00038781,ST20,SKU04811,CUST03523,1,281.13,281.13,Online,0.0,NO_PROMO
2023-10-23,RCPT00038781,ST20,SKU04116,CUST03523,2,128.93,257.86,Online,48.9,PROMO077
2023-10-23,RCPT00038781,ST20,SKU02414,CUST03523,1,380.1,380.1,Online,0.0,NO_PROMO
2023-10-23,RCPT00038781,ST20,SKU04516,CUST03523,4,1767.67,7070.68,Online,0.0,NO_PROMO
2023-10-23,RCPT00038781,ST20,SKU03658,CUST03523,2,202.55,405.1,Online,0.0,NO_PROMO
2024-09-05,RCPT00038782,ST14,SKU00286,CUST06210,1,64.45,64.45,In-Store,0.0,NO_PROMO
2025-05-23,RCPT00038783,ST27,SKU00690,CUST03589,1,492.94,492.94,In-Store,0.0,NO_PROMO
2025-05-23,RCPT00038783,ST27,SKU04819,CUST03589,1,222.61,222.61,In-Store,0.0,NO_PROMO
2025-05-23,RCPT00038783,ST27,SKU03502,CUST03589,2,100.1,200.2,In-Store,0.0,NO_PROMO
2022-07-04,RCPT00038784,ST26,SKU03264,CUST09290,1,225.45,225.45,In-Store,0.0,NO_PROMO
2022-07-04,RCPT00038784,ST26,SKU03535,CUST09290,3,178.62,535.86,In-Store,0.0,NO_PROMO
2022-08-22,RCPT00038785,ST19,SKU04418,CUST07224,3,3188.54,9565.62,In-Store,0.0,NO_PROMO
2023-12-13,RCPT00038786,ST28,SKU00865,CUST05143,1,357.37,357.37,In-Store,0.0,NO_PROMO
2023-12-13,RCPT00038786,ST28,SKU02949,CUST05143,1,157.02,157.02,In-Store,0.0,NO_PROMO
2024-11-10,RCPT00038787,ST07,SKU01761,CUST03358,2,308.43,616.86,Online,0.0,NO_PROMO
2024-11-10,RCPT00038787,ST07,SKU00454,CUST03358,3,79.58,238.74,Online,0.0,NO_PROMO
2025-06-16,RCPT00038788,ST26,SKU03855,CUST02618,1,683.9,683.9,Online,0.0,NO_PROMO
2023-06-24,RCPT00038789,ST27,SKU03993,CUST06578,1,64.74,64.74,In-Store,0.0,NO_PROMO
2025-06-09,RCPT00038790,ST06,SKU00955,CUST02469,2,364.87,729.74,In-Store,0.0,NO_PROMO
2024-08-20,RCPT00038791,ST16,SKU01544,CUST07634,1,131.34,131.34,In-Store,0.0,NO_PROMO
2024-08-20,RCPT00038791,ST16,SKU00079,CUST07634,4,197.9,791.6,In-Store,0.0,NO_PROMO
2024-08-20,RCPT00038791,ST16,SKU01027,CUST07634,1,82.61,82.61,In-Store,0.0,NO_PROMO
2024-08-20,RCPT00038791,ST16,SKU04596,CUST07634,1,335.55,335.55,In-Store,0.0,NO_PROMO
2024-09-15,RCPT00038792,ST17,SKU04321,CUST02121,1,961.3,961.3,In-Store,0.0,NO_PROMO
2024-09-15,RCPT00038792,ST17,SKU03057,CUST02121,2,206.34,412.68,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038793,ST04,SKU04872,CUST08329,3,154.36,463.08,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038793,ST04,SKU00472,CUST08329,1,342.83,342.83,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038793,ST04,SKU00405,CUST08329,1,125.94,125.94,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00038793,ST04,SKU03088,CUST08329,4,223.55,894.2,In-Store,0.0,NO_PROMO
2022-09-16,RCPT00038794,ST11,SKU02381,CUST02823,2,987.93,1975.86,In-Store,0.0,NO_PROMO
2022-09-16,RCPT00038794,ST11,SKU00806,CUST02823,1,186.07,186.07,In-Store,0.0,NO_PROMO
2022-09-16,RCPT00038794,ST11,SKU00731,CUST02823,1,83.14,83.14,In-Store,0.0,NO_PROMO
2024-02-05,RCPT00038795,ST07,SKU04381,CUST03181,1,192.07,192.07,In-Store,0.0,NO_PROMO
2024-02-05,RCPT00038795,ST07,SKU02079,CUST03181,4,153.65,614.6,In-Store,0.0,NO_PROMO
2024-02-05,RCPT00038795,ST07,SKU00686,CUST03181,3,1242.49,3727.47,In-Store,0.0,NO_PROMO
2024-12-21,RCPT00038796,ST25,SKU02465,CUST00298,3,107.75,323.25,Online,0.0,NO_PROMO
2024-12-21,RCPT00038796,ST25,SKU02256,CUST00298,3,3052.75,9158.25,Online,0.0,NO_PROMO
2023-03-06,RCPT00038797,ST29,SKU01435,CUST08410,1,1037.9,1037.9,In-Store,0.0,NO_PROMO
2023-03-06,RCPT00038797,ST29,SKU03124,CUST08410,1,428.6,428.6,In-Store,0.0,NO_PROMO
2022-04-25,RCPT00038798,ST05,SKU04321,CUST08273,1,961.3,961.3,Online,0.0,NO_PROMO
2022-04-25,RCPT00038798,ST05,SKU00426,CUST08273,3,605.61,1816.83,Online,0.0,NO_PROMO
2022-04-25,RCPT00038798,ST05,SKU03727,CUST08273,1,1660.93,1660.93,Online,0.0,NO_PROMO
