week,sku_id,weekly_quantity,baseline_forecast
2025-06-10,SKU04696,0.0,0.0
2025-06-17,SKU04696,0.0,0.0
2025-06-24,SKU04696,0.0,0.0
2025-07-01,SKU04696,0.0,0.0
2025-07-08,SKU04696,0.0,0.0
2025-07-15,SKU04696,0.0,0.0
2025-07-22,SKU04696,0.0,0.0
2025-07-29,SKU04696,0.0,0.0
2025-08-05,SKU04696,0.0,0.0
2025-08-12,SKU04696,2.0,0.0
2025-08-19,SKU04696,0.0,0.0
2025-08-26,SKU04696,0.0,0.0
2025-09-02,SKU04696,0.0,0.0
2025-09-09,SKU04696,0.0,0.0
2025-09-16,SKU04696,0.0,0.0
2025-09-23,SKU04696,1.0,0.0
2025-09-30,SKU04696,0.0,0.0
2025-10-07,SKU04696,1.0,0.0
2025-10-14,SKU04696,0.0,0.0
2025-10-21,SKU04696,1.0,0.0
2025-10-28,SKU04696,0.0,0.0
2025-11-04,SKU04696,0.0,0.0
2025-11-11,SKU04696,0.0,0.0
2025-11-18,SKU04696,0.0,0.0
2025-11-25,SKU04696,0.0,0.0
2025-12-02,SKU04696,0.0,0.0
2025-12-09,SKU04696,0.0,0.0
2025-12-16,SKU04696,0.0,0.0
2025-12-23,SKU04696,0.0,0.0
2025-12-30,SKU04696,0.0,0.0
2025-01-07,SKU04697,0.0,0.0
2025-01-14,SKU04697,0.0,0.0
2025-01-21,SKU04697,0.0,0.0
2025-01-28,SKU04697,0.0,0.0
2025-02-04,SKU04697,0.0,0.0
2025-02-11,SKU04697,0.0,0.0
2025-02-18,SKU04697,0.0,0.0
2025-02-25,SKU04697,0.0,0.0
2025-03-04,SKU04697,0.0,0.0
2025-03-11,SKU04697,0.0,0.0
2025-03-18,SKU04697,0.0,0.0
2025-03-25,SKU04697,0.0,0.0
2025-04-01,SKU04697,0.0,0.0
2025-04-08,SKU04697,0.0,0.0
2025-04-15,SKU04697,0.0,0.0
2025-04-22,SKU04697,0.0,0.0
2025-04-29,SKU04697,0.0,0.0
2025-05-06,SKU04697,0.0,3.0
2025-05-13,SKU04697,0.0,0.0
2025-05-20,SKU04697,0.0,0.0
2025-05-27,SKU04697,3.0,0.0
2025-06-03,SKU04697,0.0,0.0
2025-06-10,SKU04697,0.0,0.0
2025-06-17,SKU04697,0.0,0.0
2025-06-24,SKU04697,0.0,0.0
2025-07-01,SKU04697,0.0,0.0
2025-07-08,SKU04697,0.0,0.0
2025-07-15,SKU04697,0.0,0.0
2025-07-22,SKU04697,0.0,0.0
2025-07-29,SKU04697,0.0,0.0
2025-08-05,SKU04697,0.0,0.0
2025-08-12,SKU04697,0.0,0.0
2025-08-19,SKU04697,0.0,2.0
2025-08-26,SKU04697,0.0,0.0
2025-09-02,SKU04697,0.0,0.0
2025-09-09,SKU04697,0.0,0.0
2025-09-16,SKU04697,0.0,0.0
2025-09-23,SKU04697,0.0,0.0
2025-09-30,SKU04697,0.0,0.0
2025-10-07,SKU04697,0.0,0.0
2025-10-14,SKU04697,0.0,0.0
2025-10-21,SKU04697,0.0,0.0
2025-10-28,SKU04697,0.0,0.0
2025-11-04,SKU04697,0.0,0.0
2025-11-11,SKU04697,0.0,0.0
2025-11-18,SKU04697,0.0,1.0
2025-11-25,SKU04697,0.0,0.0
2025-12-02,SKU04697,0.0,0.0
2025-12-09,SKU04697,0.0,0.0
2025-12-16,SKU04697,0.0,0.0
2025-12-23,SKU04697,0.0,0.0
2025-12-30,SKU04697,0.0,0.0
2025-01-07,SKU04698,0.0,0.0
2025-01-14,SKU04698,0.0,0.0
2025-01-21,SKU04698,0.0,0.0
2025-01-28,SKU04698,0.0,0.0
2025-02-04,SKU04698,0.0,0.0
2025-02-11,SKU04698,0.0,0.0
2025-02-18,SKU04698,0.0,0.0
2025-02-25,SKU04698,0.0,0.0
2025-03-04,SKU04698,0.0,0.0
2025-03-11,SKU04698,0.0,0.0
2025-03-18,SKU04698,0.0,0.0
2025-03-25,SKU04698,0.0,0.0
2025-04-01,SKU04698,0.0,0.0
2025-04-08,SKU04698,0.0,0.0
2025-04-15,SKU04698,0.0,0.0
2025-04-22,SKU04698,0.0,0.0
2025-04-29,SKU04698,0.0,0.0
2025-05-06,SKU04698,0.0,0.0
2025-05-13,SKU04698,0.0,0.0
2025-05-20,SKU04698,0.0,0.0
2025-05-27,SKU04698,0.0,0.0
2025-06-03,SKU04698,0.0,0.0
2025-06-10,SKU04698,0.0,0.0
2025-06-17,SKU04698,0.0,0.0
2025-06-24,SKU04698,0.0,0.0
2025-07-01,SKU04698,0.0,2.0
2025-07-08,SKU04698,0.0,0.0
2025-07-15,SKU04698,0.0,0.0
2025-07-22,SKU04698,0.0,0.0
2025-07-29,SKU04698,0.0,0.0
2025-08-05,SKU04698,0.0,0.0
2025-08-12,SKU04698,0.0,0.0
2025-08-19,SKU04698,0.0,0.0
2025-08-26,SKU04698,0.0,0.0
2025-09-02,SKU04698,0.0,0.0
2025-09-09,SKU04698,0.0,0.0
2025-09-16,SKU04698,0.0,0.0
2025-09-23,SKU04698,0.0,0.0
2025-09-30,SKU04698,0.0,0.0
2025-10-07,SKU04698,0.0,0.0
2025-10-14,SKU04698,1.0,0.0
2025-10-21,SKU04698,0.0,0.0
2025-10-28,SKU04698,0.0,0.0
2025-11-04,SKU04698,0.0,0.0
2025-11-11,SKU04698,0.0,0.0
2025-11-18,SKU04698,0.0,0.0
2025-11-25,SKU04698,0.0,0.0
2025-12-02,SKU04698,0.0,0.0
2025-12-09,SKU04698,0.0,0.0
2025-12-16,SKU04698,0.0,0.0
2025-12-23,SKU04698,0.0,0.0
2025-12-30,SKU04698,0.0,0.0
2025-01-07,SKU04699,2.0,0.0
2025-01-14,SKU04699,0.0,0.0
2025-01-21,SKU04699,0.0,0.0
2025-01-28,SKU04699,0.0,0.0
2025-02-04,SKU04699,0.0,0.0
2025-02-11,SKU04699,0.0,0.0
2025-02-18,SKU04699,0.0,0.0
2025-02-25,SKU04699,0.0,0.0
2025-03-04,SKU04699,0.0,0.0
2025-03-11,SKU04699,0.0,0.0
2025-03-18,SKU04699,0.0,0.0
2025-03-25,SKU04699,2.0,0.0
2025-04-01,SKU04699,0.0,0.0
2025-04-08,SKU04699,0.0,0.0
2025-04-15,SKU04699,0.0,0.0
2025-04-22,SKU04699,0.0,0.0
2025-04-29,SKU04699,0.0,0.0
2025-05-06,SKU04699,0.0,0.0
2025-05-13,SKU04699,0.0,0.0
2025-05-20,SKU04699,0.0,0.0
2025-05-27,SKU04699,0.0,0.0
2025-06-03,SKU04699,0.0,0.0
2025-06-10,SKU04699,0.0,0.0
2025-06-17,SKU04699,0.0,0.0
2025-06-24,SKU04699,0.0,0.0
2025-07-01,SKU04699,0.0,0.0
2025-07-08,SKU04699,0.0,0.0
2025-07-15,SKU04699,0.0,0.0
2025-07-22,SKU04699,0.0,0.0
2025-07-29,SKU04699,0.0,0.0
2025-08-05,SKU04699,0.0,0.0
2025-08-12,SKU04699,0.0,0.0
2025-08-19,SKU04699,0.0,0.0
2025-08-26,SKU04699,0.0,0.0
2025-09-02,SKU04699,0.0,1.0
2025-09-09,SKU04699,0.0,0.0
2025-09-16,SKU04699,0.0,0.0
2025-09-23,SKU04699,0.0,0.0
2025-09-30,SKU04699,0.0,0.0
2025-10-07,SKU04699,0.0,0.0
2025-10-14,SKU04699,3.0,0.0
2025-10-21,SKU04699,0.0,0.0
2025-10-28,SKU04699,0.0,1.0
2025-11-04,SKU04699,0.0,0.0
2025-11-11,SKU04699,0.0,0.0
2025-11-18,SKU04699,0.0,2.0
2025-11-25,SKU04699,0.0,0.0
2025-12-02,SKU04699,0.0,0.0
2025-12-09,SKU04699,0.0,0.0
2025-12-16,SKU04699,0.0,0.0
2025-12-23,SKU04699,0.0,0.0
2025-12-30,SKU04699,0.0,2.0
2025-01-07,SKU04700,0.0,0.0
2025-01-14,SKU04700,0.0,0.0
2025-01-21,SKU04700,0.0,0.0
2025-01-28,SKU04700,0.0,1.0
2025-02-04,SKU04700,0.0,3.0
2025-02-11,SKU04700,0.0,0.0
2025-02-18,SKU04700,1.0,0.0
2025-02-25,SKU04700,0.0,0.0
2025-03-04,SKU04700,0.0,0.0
2025-03-11,SKU04700,0.0,0.0
2025-03-18,SKU04700,0.0,0.0
2025-03-25,SKU04700,0.0,0.0
2025-04-01,SKU04700,0.0,0.0
2025-04-08,SKU04700,0.0,1.0
2025-04-15,SKU04700,0.0,3.0
2025-04-22,SKU04700,0.0,0.0
2025-04-29,SKU04700,0.0,0.0
2025-05-06,SKU04700,0.0,0.0
2025-05-13,SKU04700,0.0,0.0
2025-05-20,SKU04700,0.0,0.0
2025-05-27,SKU04700,0.0,0.0
2025-06-03,SKU04700,0.0,0.0
2025-06-10,SKU04700,0.0,0.0
2025-06-17,SKU04700,0.0,0.0
2025-06-24,SKU04700,0.0,0.0
2025-07-01,SKU04700,0.0,0.0
2025-07-08,SKU04700,0.0,0.0
2025-07-15,SKU04700,0.0,0.0
2025-07-22,SKU04700,0.0,0.0
2025-07-29,SKU04700,0.0,0.0
2025-08-05,SKU04700,0.0,0.0
2025-08-12,SKU04700,0.0,0.0
2025-08-19,SKU04700,0.0,0.0
2025-08-26,SKU04700,0.0,0.0
2025-09-02,SKU04700,0.0,0.0
2025-09-09,SKU04700,0.0,0.0
2025-09-16,SKU04700,0.0,0.0
2025-09-23,SKU04700,0.0,0.0
2025-09-30,SKU04700,0.0,0.0
2025-10-07,SKU04700,0.0,0.0
2025-10-14,SKU04700,0.0,0.0
2025-10-21,SKU04700,0.0,0.0
2025-10-28,SKU04700,0.0,0.0
2025-11-04,SKU04700,0.0,0.0
2025-11-11,SKU04700,0.0,0.0
2025-11-18,SKU04700,0.0,0.0
2025-11-25,SKU04700,0.0,0.0
2025-12-02,SKU04700,0.0,1.0
2025-12-09,SKU04700,0.0,1.0
2025-12-16,SKU04700,0.0,0.0
2025-12-23,SKU04700,0.0,4.0
2025-12-30,SKU04700,0.0,0.0
2025-01-07,SKU04701,0.0,3.0
2025-01-14,SKU04701,0.0,0.0
2025-01-21,SKU04701,0.0,0.0
2025-01-28,SKU04701,0.0,0.0
2025-02-04,SKU04701,0.0,0.0
2025-02-11,SKU04701,0.0,0.0
2025-02-18,SKU04701,0.0,0.0
2025-02-25,SKU04701,0.0,0.0
2025-03-04,SKU04701,0.0,0.0
2025-03-11,SKU04701,0.0,0.0
2025-03-18,SKU04701,0.0,0.0
2025-03-25,SKU04701,0.0,0.0
2025-04-01,SKU04701,0.0,0.0
2025-04-08,SKU04701,0.0,0.0
2025-04-15,SKU04701,0.0,0.0
2025-04-22,SKU04701,0.0,0.0
2025-04-29,SKU04701,0.0,1.0
2025-05-06,SKU04701,0.0,3.0
2025-05-13,SKU04701,0.0,0.0
2025-05-20,SKU04701,0.0,0.0
2025-05-27,SKU04701,0.0,0.0
2025-06-03,SKU04701,0.0,0.0
2025-06-10,SKU04701,0.0,0.0
2025-06-17,SKU04701,0.0,0.0
2025-06-24,SKU04701,0.0,0.0
2025-07-01,SKU04701,0.0,0.0
2025-07-08,SKU04701,0.0,0.0
2025-07-15,SKU04701,0.0,0.0
2025-07-22,SKU04701,0.0,0.0
2025-07-29,SKU04701,0.0,0.0
2025-08-05,SKU04701,0.0,0.0
2025-08-12,SKU04701,0.0,0.0
2025-08-19,SKU04701,0.0,0.0
2025-08-26,SKU04701,0.0,0.0
2025-09-02,SKU04701,0.0,0.0
2025-09-09,SKU04701,0.0,0.0
2025-09-16,SKU04701,0.0,0.0
2025-09-23,SKU04701,0.0,0.0
2025-09-30,SKU04701,0.0,0.0
2025-10-07,SKU04701,0.0,0.0
2025-10-14,SKU04701,0.0,0.0
2025-10-21,SKU04701,0.0,0.0
2025-10-28,SKU04701,0.0,3.0
2025-11-04,SKU04701,0.0,0.0
2025-11-11,SKU04701,0.0,0.0
2025-11-18,SKU04701,0.0,0.0
2025-11-25,SKU04701,0.0,0.0
2025-12-02,SKU04701,0.0,0.0
2025-12-09,SKU04701,0.0,0.0
2025-12-16,SKU04701,0.0,0.0
2025-12-23,SKU04701,0.0,0.0
2025-12-30,SKU04701,0.0,0.0
2025-01-07,SKU04702,4.0,0.0
2025-01-14,SKU04702,0.0,1.0
2025-01-21,SKU04702,1.0,0.0
2025-01-28,SKU04702,0.0,0.0
2025-02-04,SKU04702,0.0,0.0
2025-02-11,SKU04702,0.0,0.0
2025-02-18,SKU04702,1.0,0.0
2025-02-25,SKU04702,0.0,0.0
2025-03-04,SKU04702,0.0,0.0
2025-03-11,SKU04702,1.0,0.0
2025-03-18,SKU04702,0.0,0.0
2025-03-25,SKU04702,0.0,2.0
2025-04-01,SKU04702,0.0,0.0
2025-04-08,SKU04702,0.0,0.0
2025-04-15,SKU04702,0.0,0.0
2025-04-22,SKU04702,0.0,0.0
2025-04-29,SKU04702,1.0,0.0
2025-05-06,SKU04702,1.0,0.0
2025-05-13,SKU04702,0.0,0.0
2025-05-20,SKU04702,1.0,0.0
2025-05-27,SKU04702,0.0,0.0
2025-06-03,SKU04702,0.0,0.0
2025-06-10,SKU04702,0.0,3.0
2025-06-17,SKU04702,0.0,0.0
2025-06-24,SKU04702,0.0,0.0
2025-07-01,SKU04702,0.0,0.0
2025-07-08,SKU04702,0.0,0.0
2025-07-15,SKU04702,0.0,0.0
2025-07-22,SKU04702,0.0,0.0
2025-07-29,SKU04702,0.0,0.0
2025-08-05,SKU04702,0.0,0.0
2025-08-12,SKU04702,0.0,0.0
2025-08-19,SKU04702,0.0,4.0
2025-08-26,SKU04702,0.0,4.0
2025-09-02,SKU04702,0.0,0.0
2025-09-09,SKU04702,0.0,0.0
2025-09-16,SKU04702,0.0,0.0
2025-09-23,SKU04702,1.0,0.0
2025-09-30,SKU04702,0.0,0.0
2025-10-07,SKU04702,0.0,1.0
2025-10-14,SKU04702,0.0,0.0
2025-10-21,SKU04702,1.0,0.0
2025-10-28,SKU04702,0.0,2.0
2025-11-04,SKU04702,0.0,0.0
2025-11-11,SKU04702,4.0,0.0
2025-11-18,SKU04702,0.0,0.0
2025-11-25,SKU04702,0.0,0.0
2025-12-02,SKU04702,0.0,0.0
2025-12-09,SKU04702,0.0,2.0
2025-12-16,SKU04702,1.0,1.0
2025-12-23,SKU04702,2.0,1.0
2025-12-30,SKU04702,0.0,0.0
2025-01-07,SKU04703,0.0,0.0
2025-01-14,SKU04703,0.0,0.0
2025-01-21,SKU04703,0.0,0.0
2025-01-28,SKU04703,0.0,0.0
2025-02-04,SKU04703,0.0,2.0
2025-02-11,SKU04703,0.0,0.0
2025-02-18,SKU04703,0.0,0.0
2025-02-25,SKU04703,0.0,0.0
2025-03-04,SKU04703,0.0,3.0
2025-03-11,SKU04703,0.0,0.0
2025-03-18,SKU04703,0.0,0.0
2025-03-25,SKU04703,0.0,0.0
2025-04-01,SKU04703,0.0,0.0
2025-04-08,SKU04703,0.0,0.0
2025-04-15,SKU04703,0.0,0.0
2025-04-22,SKU04703,1.0,0.0
2025-04-29,SKU04703,0.0,0.0
2025-05-06,SKU04703,0.0,0.0
2025-05-13,SKU04703,0.0,2.0
2025-05-20,SKU04703,0.0,0.0
2025-05-27,SKU04703,0.0,0.0
2025-06-03,SKU04703,0.0,0.0
2025-06-10,SKU04703,0.0,0.0
2025-06-17,SKU04703,0.0,0.0
2025-06-24,SKU04703,0.0,0.0
2025-07-01,SKU04703,0.0,0.0
2025-07-08,SKU04703,0.0,0.0
2025-07-15,SKU04703,0.0,0.0
2025-07-22,SKU04703,0.0,1.0
2025-07-29,SKU04703,0.0,0.0
2025-08-05,SKU04703,0.0,0.0
2025-08-12,SKU04703,0.0,0.0
2025-08-19,SKU04703,0.0,1.0
2025-08-26,SKU04703,0.0,1.0
2025-09-02,SKU04703,0.0,0.0
2025-09-09,SKU04703,0.0,0.0
2025-09-16,SKU04703,0.0,0.0
2025-09-23,SKU04703,0.0,0.0
2025-09-30,SKU04703,0.0,0.0
2025-10-07,SKU04703,0.0,0.0
2025-10-14,SKU04703,0.0,0.0
2025-10-21,SKU04703,0.0,0.0
2025-10-28,SKU04703,0.0,0.0
2025-11-04,SKU04703,0.0,0.0
2025-11-11,SKU04703,0.0,0.0
2025-11-18,SKU04703,2.0,0.0
2025-11-25,SKU04703,0.0,0.0
2025-12-02,SKU04703,0.0,0.0
2025-12-09,SKU04703,0.0,0.0
2025-12-16,SKU04703,0.0,0.0
2025-12-23,SKU04703,0.0,0.0
2025-12-30,SKU04703,0.0,4.0
2025-01-07,SKU04704,0.0,0.0
2025-01-14,SKU04704,0.0,0.0
2025-01-21,SKU04704,3.0,0.0
2025-01-28,SKU04704,0.0,0.0
2025-02-04,SKU04704,0.0,0.0
2025-02-11,SKU04704,0.0,0.0
2025-02-18,SKU04704,0.0,0.0
2025-02-25,SKU04704,0.0,4.0
2025-03-04,SKU04704,0.0,0.0
2025-03-11,SKU04704,0.0,0.0
2025-03-18,SKU04704,0.0,0.0
2025-03-25,SKU04704,0.0,0.0
2025-04-01,SKU04704,0.0,0.0
2025-04-08,SKU04704,0.0,0.0
2025-04-15,SKU04704,0.0,0.0
2025-04-22,SKU04704,0.0,0.0
2025-04-29,SKU04704,0.0,0.0
2025-05-06,SKU04704,0.0,4.0
2025-05-13,SKU04704,0.0,0.0
2025-05-20,SKU04704,0.0,0.0
2025-05-27,SKU04704,0.0,0.0
2025-06-03,SKU04704,0.0,0.0
2025-06-10,SKU04704,0.0,0.0
2025-06-17,SKU04704,0.0,0.0
2025-06-24,SKU04704,0.0,0.0
2025-07-01,SKU04704,0.0,0.0
2025-07-08,SKU04704,0.0,0.0
2025-07-15,SKU04704,0.0,0.0
2025-07-22,SKU04704,0.0,0.0
2025-07-29,SKU04704,0.0,0.0
2025-08-05,SKU04704,0.0,0.0
2025-08-12,SKU04704,1.0,0.0
2025-08-19,SKU04704,0.0,0.0
2025-08-26,SKU04704,0.0,0.0
2025-09-02,SKU04704,0.0,0.0
2025-09-09,SKU04704,0.0,0.0
2025-09-16,SKU04704,0.0,0.0
2025-09-23,SKU04704,0.0,0.0
2025-09-30,SKU04704,0.0,0.0
2025-10-07,SKU04704,0.0,0.0
2025-10-14,SKU04704,0.0,0.0
2025-10-21,SKU04704,0.0,0.0
2025-10-28,SKU04704,0.0,0.0
2025-11-04,SKU04704,0.0,0.0
2025-11-11,SKU04704,0.0,0.0
2025-11-18,SKU04704,0.0,0.0
2025-11-25,SKU04704,0.0,0.0
2025-12-02,SKU04704,2.0,0.0
2025-12-09,SKU04704,0.0,0.0
2025-12-16,SKU04704,0.0,0.0
2025-12-23,SKU04704,0.0,0.0
2025-12-30,SKU04704,0.0,0.0
2025-01-07,SKU04705,1.0,0.0
2025-01-14,SKU04705,0.0,0.0
2025-01-21,SKU04705,0.0,0.0
2025-01-28,SKU04705,0.0,0.0
2025-02-04,SKU04705,0.0,0.0
2025-02-11,SKU04705,0.0,0.0
2025-02-18,SKU04705,0.0,0.0
2025-02-25,SKU04705,0.0,0.0
2025-03-04,SKU04705,0.0,0.0
2025-03-11,SKU04705,0.0,2.0
2025-03-18,SKU04705,1.0,0.0
2025-03-25,SKU04705,3.0,0.0
2025-04-01,SKU04705,0.0,0.0
2025-04-08,SKU04705,1.0,0.0
2025-04-15,SKU04705,0.0,0.0
2025-04-22,SKU04705,0.0,0.0
2025-04-29,SKU04705,0.0,0.0
2025-05-06,SKU04705,0.0,0.0
2025-05-13,SKU04705,0.0,0.0
2025-05-20,SKU04705,1.0,1.0
2025-05-27,SKU04705,0.0,0.0
2025-06-03,SKU04705,0.0,0.0
2025-06-10,SKU04705,0.0,0.0
2025-06-17,SKU04705,0.0,0.0
2025-06-24,SKU04705,0.0,0.0
2025-07-01,SKU04705,0.0,0.0
2025-07-08,SKU04705,0.0,0.0
2025-07-15,SKU04705,0.0,0.0
2025-07-22,SKU04705,0.0,0.0
2025-07-29,SKU04705,0.0,0.0
2025-08-05,SKU04705,0.0,0.0
2025-08-12,SKU04705,0.0,0.0
2025-08-19,SKU04705,0.0,0.0
2025-08-26,SKU04705,0.0,0.0
2025-09-02,SKU04705,0.0,0.0
2025-09-09,SKU04705,0.0,0.0
2025-09-16,SKU04705,0.0,2.0
2025-09-23,SKU04705,0.0,0.0
2025-09-30,SKU04705,0.0,0.0
2025-10-07,SKU04705,0.0,0.0
2025-10-14,SKU04705,0.0,0.0
2025-10-21,SKU04705,0.0,0.0
2025-10-28,SKU04705,4.0,0.0
2025-11-04,SKU04705,1.0,0.0
2025-11-11,SKU04705,0.0,0.0
2025-11-18,SKU04705,0.0,0.0
2025-11-25,SKU04705,1.0,0.0
2025-12-02,SKU04705,0.0,0.0
2025-12-09,SKU04705,0.0,0.0
2025-12-16,SKU04705,0.0,0.0
2025-12-23,SKU04705,0.0,0.0
2025-12-30,SKU04705,0.0,0.0
2025-01-07,SKU04706,0.0,0.0
2025-01-14,SKU04706,0.0,0.0
2025-01-21,SKU04706,0.0,0.0
2025-01-28,SKU04706,0.0,0.0
2025-02-04,SKU04706,0.0,0.0
2025-02-11,SKU04706,0.0,0.0
2025-02-18,SKU04706,0.0,0.0
2025-02-25,SKU04706,0.0,0.0
2025-03-04,SKU04706,0.0,0.0
2025-03-11,SKU04706,0.0,0.0
2025-03-18,SKU04706,0.0,0.0
2025-03-25,SKU04706,0.0,0.0
2025-04-01,SKU04706,0.0,0.0
2025-04-08,SKU04706,0.0,0.0
2025-04-15,SKU04706,0.0,0.0
2025-04-22,SKU04706,0.0,0.0
2025-04-29,SKU04706,0.0,0.0
2025-05-06,SKU04706,0.0,0.0
2025-05-13,SKU04706,0.0,0.0
2025-05-20,SKU04706,0.0,0.0
2025-05-27,SKU04706,0.0,0.0
2025-06-03,SKU04706,0.0,0.0
2025-06-10,SKU04706,0.0,0.0
2025-06-17,SKU04706,0.0,0.0
2025-06-24,SKU04706,0.0,0.0
2025-07-01,SKU04706,0.0,0.0
2025-07-08,SKU04706,0.0,0.0
2025-07-15,SKU04706,2.0,0.0
2025-07-22,SKU04706,0.0,0.0
2025-07-29,SKU04706,0.0,0.0
2025-08-05,SKU04706,0.0,0.0
2025-08-12,SKU04706,0.0,0.0
2025-08-19,SKU04706,0.0,0.0
2025-08-26,SKU04706,0.0,0.0
2025-09-02,SKU04706,5.0,0.0
2025-09-09,SKU04706,0.0,0.0
2025-09-16,SKU04706,0.0,0.0
2025-09-23,SKU04706,0.0,0.0
2025-09-30,SKU04706,0.0,0.0
2025-10-07,SKU04706,0.0,0.0
2025-10-14,SKU04706,0.0,0.0
2025-10-21,SKU04706,0.0,0.0
2025-10-28,SKU04706,0.0,0.0
2025-11-04,SKU04706,0.0,0.0
2025-11-11,SKU04706,0.0,0.0
2025-11-18,SKU04706,0.0,0.0
2025-11-25,SKU04706,0.0,0.0
2025-12-02,SKU04706,0.0,0.0
2025-12-09,SKU04706,0.0,0.0
2025-12-16,SKU04706,0.0,0.0
2025-12-23,SKU04706,0.0,0.0
2025-12-30,SKU04706,0.0,0.0
2025-01-07,SKU04707,0.0,0.0
2025-01-14,SKU04707,0.0,0.0
2025-01-21,SKU04707,0.0,0.0
2025-01-28,SKU04707,0.0,0.0
2025-02-04,SKU04707,2.0,1.0
2025-02-11,SKU04707,0.0,0.0
2025-02-18,SKU04707,0.0,3.0
2025-02-25,SKU04707,0.0,0.0
2025-03-04,SKU04707,0.0,0.0
2025-03-11,SKU04707,0.0,0.0
2025-03-18,SKU04707,0.0,0.0
2025-03-25,SKU04707,0.0,0.0
2025-04-01,SKU04707,0.0,0.0
2025-04-08,SKU04707,0.0,0.0
2025-04-15,SKU04707,0.0,0.0
2025-04-22,SKU04707,0.0,0.0
2025-04-29,SKU04707,0.0,0.0
2025-05-06,SKU04707,1.0,0.0
2025-05-13,SKU04707,1.0,0.0
2025-05-20,SKU04707,0.0,0.0
2025-05-27,SKU04707,0.0,0.0
2025-06-03,SKU04707,0.0,0.0
2025-06-10,SKU04707,0.0,0.0
2025-06-17,SKU04707,0.0,0.0
2025-06-24,SKU04707,0.0,0.0
2025-07-01,SKU04707,0.0,0.0
2025-07-08,SKU04707,0.0,0.0
2025-07-15,SKU04707,0.0,0.0
2025-07-22,SKU04707,0.0,0.0
2025-07-29,SKU04707,0.0,0.0
2025-08-05,SKU04707,0.0,0.0
2025-08-12,SKU04707,0.0,0.0
2025-08-19,SKU04707,0.0,0.0
2025-08-26,SKU04707,0.0,0.0
2025-09-02,SKU04707,0.0,0.0
2025-09-09,SKU04707,0.0,0.0
2025-09-16,SKU04707,0.0,0.0
2025-09-23,SKU04707,0.0,0.0
2025-09-30,SKU04707,0.0,0.0
2025-10-07,SKU04707,0.0,2.0
2025-10-14,SKU04707,0.0,0.0
2025-10-21,SKU04707,0.0,0.0
2025-10-28,SKU04707,0.0,0.0
2025-11-04,SKU04707,0.0,0.0
2025-11-11,SKU04707,0.0,0.0
2025-11-18,SKU04707,0.0,0.0
2025-11-25,SKU04707,3.0,0.0
2025-12-02,SKU04707,0.0,0.0
2025-12-09,SKU04707,0.0,0.0
2025-12-16,SKU04707,0.0,0.0
2025-12-23,SKU04707,3.0,0.0
2025-12-30,SKU04707,0.0,2.0
2025-01-07,SKU04708,0.0,0.0
2025-01-14,SKU04708,0.0,0.0
2025-01-21,SKU04708,0.0,0.0
2025-01-28,SKU04708,0.0,0.0
2025-02-04,SKU04708,0.0,0.0
2025-02-11,SKU04708,0.0,0.0
2025-02-18,SKU04708,0.0,0.0
2025-02-25,SKU04708,0.0,0.0
2025-03-04,SKU04708,0.0,0.0
2025-03-11,SKU04708,0.0,0.0
2025-03-18,SKU04708,0.0,0.0
2025-03-25,SKU04708,0.0,0.0
2025-04-01,SKU04708,0.0,0.0
2025-04-08,SKU04708,0.0,0.0
2025-04-15,SKU04708,0.0,0.0
2025-04-22,SKU04708,0.0,0.0
2025-04-29,SKU04708,0.0,0.0
2025-05-06,SKU04708,0.0,0.0
2025-05-13,SKU04708,0.0,0.0
2025-05-20,SKU04708,0.0,0.0
2025-05-27,SKU04708,0.0,0.0
2025-06-03,SKU04708,0.0,0.0
2025-06-10,SKU04708,0.0,0.0
2025-06-17,SKU04708,0.0,0.0
2025-06-24,SKU04708,0.0,0.0
2025-07-01,SKU04708,0.0,0.0
2025-07-08,SKU04708,0.0,0.0
2025-07-15,SKU04708,0.0,0.0
2025-07-22,SKU04708,0.0,0.0
2025-07-29,SKU04708,0.0,0.0
2025-08-05,SKU04708,0.0,0.0
2025-08-12,SKU04708,0.0,0.0
2025-08-19,SKU04708,0.0,0.0
2025-08-26,SKU04708,0.0,0.0
2025-09-02,SKU04708,0.0,0.0
2025-09-09,SKU04708,0.0,0.0
2025-09-16,SKU04708,0.0,0.0
2025-09-23,SKU04708,4.0,0.0
2025-09-30,SKU04708,0.0,0.0
2025-10-07,SKU04708,0.0,0.0
2025-10-14,SKU04708,0.0,0.0
2025-10-21,SKU04708,0.0,0.0
2025-10-28,SKU04708,0.0,0.0
2025-11-04,SKU04708,0.0,0.0
2025-11-11,SKU04708,0.0,0.0
2025-11-18,SKU04708,0.0,0.0
2025-11-25,SKU04708,0.0,0.0
2025-12-02,SKU04708,1.0,0.0
2025-12-09,SKU04708,1.0,0.0
2025-12-16,SKU04708,0.0,0.0
2025-12-23,SKU04708,0.0,0.0
2025-12-30,SKU04708,0.0,0.0
2025-01-07,SKU04709,0.0,0.0
2025-01-14,SKU04709,0.0,0.0
2025-01-21,SKU04709,0.0,0.0
2025-01-28,SKU04709,0.0,0.0
2025-02-04,SKU04709,0.0,0.0
2025-02-11,SKU04709,0.0,0.0
2025-02-18,SKU04709,0.0,0.0
2025-02-25,SKU04709,0.0,0.0
2025-03-04,SKU04709,0.0,0.0
2025-03-11,SKU04709,0.0,0.0
2025-03-18,SKU04709,0.0,0.0
