lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,week_number,month,quarter,season,actual_demand,forecast_demand,store_id,sku_id,stock_on_hand,reorder_point,safety_stock,stockout_gap,overstock_gap,stockout_risk,overstock_risk,risk_type,risk_severity,priority,action,unit_price,cost_price,stockout_units_at_risk,overstock_units_at_risk,sales_at_risk_rupees,locked_capital_rupees,rupee_value_at_stake
1.0,3.0,2.0,1.0,2.25,1.625,50,12,4,Winter,1,1.8533333333333335,ST01,SKU04538,81.0,28.0,12.0,-91.14666666666666,79.14666666666666,False,True,Overstock,79.14666666666666,High,Markdown/Clear,215.34,151.52,0.0,79.14666666666666,0.0,11992.302933333332,11992.302933333332
1.0,1.0,3.0,1.0,2.0,1.625,2,1,1,Winter,1,3.08,ST23,SKU01587,0.0,0.0,0.0,3.08,-3.08,True,False,Stockout,3.08,Low,Reorder Now,939.45,620.53,3.08,0.0,2893.5060000000003,0.0,2893.5060000000003
1.0,1.0,3.0,1.0,1.5,1.625,5,1,1,Winter,1,2.4966666666666666,ST14,SKU01628,92.0,88.0,30.0,-119.50333333333333,89.50333333333333,False,True,Overstock,89.50333333333333,High,Markdown/Clear,156.18,101.09,0.0,89.50333333333333,0.0,9047.891966666666,9047.891966666666
1.0,1.0,1.0,1.0,1.0,1.625,10,3,1,Spring,1,1.5919999999999999,ST12,SKU03253,0.0,0.0,0.0,1.5919999999999999,-1.5919999999999999,True,False,Stockout,1.5919999999999999,Low,Reorder Now,94.95,59.06,1.5919999999999999,0.0,151.16039999999998,0.0,151.16039999999998
1.0,1.0,1.0,2.0,1.0,1.625,19,5,2,Spring,1,1.7233333333333332,ST12,SKU03668,0.0,0.0,0.0,1.7233333333333332,-1.7233333333333332,True,False,Stockout,1.7233333333333332,Low,Reorder Now,2009.1,1315.88,1.7233333333333332,0.0,3462.3489999999997,0.0,3462.3489999999997
1.0,1.0,1.0,3.0,1.0,1.5,20,5,2,Spring,3,1.8034999999999999,ST12,SKU01791,0.0,0.0,0.0,1.8034999999999999,-1.8034999999999999,True,False,Stockout,1.8034999999999999,Low,Reorder Now,129.55,71.37,1.8034999999999999,0.0,233.643425,0.0,233.643425
3.0,1.0,1.0,3.0,1.5,1.5,31,8,3,Summer,1,3.26,ST05,SKU01251,0.0,0.0,0.0,3.26,-3.26,True,False,Stockout,3.26,Low,Reorder Now,2613.85,1754.99,3.26,0.0,8521.151,0.0,8521.151
1.0,3.0,1.0,1.0,1.5,1.25,34,8,3,Summer,1,2.893333333333333,ST20,SKU00079,0.0,66.0,20.0,-17.106666666666666,-2.893333333333333,True,False,Stockout,17.106666666666666,Medium,Reorder Now,197.9,137.37,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.5,1.25,37,9,3,Autumn,1,2.22375,ST20,SKU00477,0.0,0.0,0.0,2.22375,-2.22375,True,False,Stockout,2.22375,Low,Reorder Now,131.43,100.71,2.22375,0.0,292.2674625,0.0,292.2674625
1.0,1.0,3.0,1.0,1.5,1.25,38,9,3,Autumn,1,1.25,ST21,SKU04517,0.0,0.0,0.0,1.25,-1.25,True,False,Stockout,1.25,Low,Reorder Now,183.95,139.12,1.25,0.0,229.9375,0.0,229.9375
1.0,1.0,1.0,1.0,1.0,1.25,48,11,4,Autumn,1,2.1825302752802758,ST22,SKU02204,19.0,21.0,10.0,-26.817469724719725,16.817469724719725,False,False,No Risk,0.0,Low,Healthy,616.79,405.71,0.0,16.817469724719725,0.0,6823.015642016039,6823.015642016039
1.0,1.0,1.0,1.0,1.0,1.25,49,12,4,Winter,1,2.302175685425685,ST22,SKU03502,0.0,0.0,0.0,2.302175685425685,-2.302175685425685,True,False,Stockout,2.302175685425685,Low,Reorder Now,100.1,75.15,2.302175685425685,0.0,230.44778611111107,0.0,230.44778611111107
1.0,1.0,1.0,1.0,1.0,1.25,52,12,4,Winter,2,1.123190476190476,ST22,SKU03053,0.0,0.0,0.0,1.123190476190476,-1.123190476190476,True,False,Stockout,1.123190476190476,Low,Reorder Now,4086.72,3149.1,1.123190476190476,0.0,4590.164982857143,0.0,4590.164982857143
2.0,1.0,1.0,3.0,1.25,1.375,2,1,1,Winter,1,1.31,ST03,SKU03148,0.0,0.0,0.0,1.31,-1.31,True,False,Stockout,1.31,Low,Reorder Now,1814.77,1448.01,1.31,0.0,2377.3487,0.0,2377.3487
1.0,2.0,1.0,1.0,1.25,1.125,5,1,1,Winter,4,2.983333333333334,ST03,SKU03494,0.0,0.0,0.0,2.983333333333334,-2.983333333333334,True,False,Stockout,2.983333333333334,Low,Reorder Now,72.09,50.74,2.983333333333334,0.0,215.06850000000006,0.0,215.06850000000006
4.0,1.0,1.0,1.0,2.0,1.5,18,4,2,Spring,1,1.653333333333333,ST30,SKU01774,78.0,43.0,13.0,-89.34666666666666,76.34666666666666,False,True,Overstock,76.34666666666666,High,Markdown/Clear,129.33,77.17,0.0,76.34666666666666,0.0,5891.6722666666665,5891.6722666666665
1.0,4.0,2.0,1.0,2.0,1.5,25,6,2,Summer,1,2.1158333333333332,ST30,SKU02107,0.0,0.0,0.0,2.1158333333333332,-2.1158333333333332,True,False,Stockout,2.1158333333333332,Low,Reorder Now,810.91,570.51,2.1158333333333332,0.0,1715.750408333333,0.0,1715.750408333333
1.0,1.0,1.0,1.0,1.75,1.5,30,7,3,Summer,3,1.225,ST30,SKU03702,0.0,0.0,0.0,1.225,-1.225,True,False,Stockout,1.225,Low,Reorder Now,473.65,320.92,1.225,0.0,580.22125,0.0,580.22125
3.0,1.0,4.0,1.0,2.25,1.75,32,8,3,Summer,4,2.79,ST19,SKU02954,0.0,0.0,0.0,2.79,-2.79,True,False,Stockout,2.79,Low,Reorder Now,603.3,405.19,2.79,0.0,1683.2069999999999,0.0,1683.2069999999999
4.0,3.0,1.0,1.0,2.25,2.125,35,8,3,Summer,1,2.04,ST05,SKU04756,0.0,83.0,30.0,-27.96,-2.04,True,False,Stockout,27.96,Medium,Reorder Now,665.32,496.99,0.0,0.0,0.0,0.0,0.0
1.0,4.0,1.0,2.0,2.25,2.125,38,9,3,Autumn,4,2.69,ST05,SKU04834,0.0,0.0,0.0,2.69,-2.69,True,False,Stockout,2.69,Low,Reorder Now,263.24,165.52,2.69,0.0,708.1156,0.0,708.1156
4.0,1.0,3.0,1.0,3.0,2.375,41,10,4,Autumn,3,1.7066666666666668,ST27,SKU03178,169.0,62.0,15.0,-182.29333333333332,167.29333333333332,False,True,Overstock,167.29333333333332,High,Markdown/Clear,141.29,104.35,0.0,167.29333333333332,0.0,17457.05933333333,17457.05933333333
3.0,4.0,4.0,4.0,3.0,2.625,46,11,4,Autumn,1,2.13,ST11,SKU01525,0.0,0.0,0.0,2.13,-2.13,True,False,Stockout,2.13,Low,Reorder Now,1885.36,1293.63,2.13,0.0,4015.8167999999996,0.0,4015.8167999999996
1.0,3.0,1.0,1.0,2.25,2.25,51,12,4,Winter,3,1.71,ST21,SKU04206,0.0,0.0,0.0,1.71,-1.71,True,False,Stockout,1.71,Low,Reorder Now,667.18,446.75,1.71,0.0,1140.8778,0.0,1140.8778
3.0,1.0,4.0,1.0,2.75,2.5,52,12,4,Winter,3,2.8510000000000004,ST21,SKU01197,0.0,0.0,0.0,2.8510000000000004,-2.8510000000000004,True,False,Stockout,2.8510000000000004,Low,Reorder Now,2209.52,1721.19,2.8510000000000004,0.0,6299.341520000001,0.0,6299.341520000001
3.0,3.0,3.0,3.0,2.5,2.75,8,2,1,Winter,2,2.55,ST21,SKU01701,0.0,0.0,0.0,2.55,-2.55,True,False,Stockout,2.55,Low,Reorder Now,420.92,307.94,2.55,0.0,1073.346,0.0,1073.346
2.0,3.0,1.0,4.0,2.25,2.625,10,3,1,Spring,5,2.75,ST28,SKU00845,0.0,30.0,10.0,-7.25,-2.75,True,False,Stockout,7.25,Low,Reorder Now,670.83,490.52,0.0,0.0,0.0,0.0,0.0
5.0,2.0,3.0,1.0,3.25,2.75,17,4,2,Spring,2,2.41,ST28,SKU03292,0.0,35.0,13.0,-10.59,-2.41,True,False,Stockout,10.59,Medium,Reorder Now,164.03,112.68,0.0,0.0,0.0,0.0,0.0
2.0,5.0,3.0,4.0,3.0,2.875,23,6,2,Summer,2,2.79,ST28,SKU04141,0.0,0.0,0.0,2.79,-2.79,True,False,Stockout,2.79,Low,Reorder Now,270.8,178.88,2.79,0.0,755.532,0.0,755.532
2.0,2.0,2.0,3.0,2.75,2.625,27,7,3,Summer,3,2.3,ST18,SKU00255,0.0,0.0,0.0,2.3,-2.3,True,False,Stockout,2.3,Low,Reorder Now,158.86,125.36,2.3,0.0,365.378,0.0,365.378
3.0,2.0,5.0,1.0,3.0,2.625,35,8,3,Summer,4,2.51,ST20,SKU03601,60.0,64.0,29.0,-86.49000000000001,57.49,False,False,No Risk,0.0,Low,Healthy,790.24,615.31,0.0,57.49,0.0,35374.1719,35374.1719
4.0,3.0,2.0,3.0,2.75,3.0,38,9,3,Autumn,1,2.94,ST20,SKU01317,0.0,96.0,43.0,-40.06,-2.94,True,False,Stockout,40.06,Medium,Reorder Now,644.83,438.36,0.0,0.0,0.0,0.0,0.0
1.0,4.0,2.0,3.0,2.5,2.75,45,11,4,Autumn,1,1.8033333333333335,ST23,SKU04509,158.0,85.0,19.0,-175.19666666666666,156.19666666666666,False,True,Overstock,156.19666666666666,High,Markdown/Clear,307.91,179.76,0.0,156.19666666666666,0.0,28077.9128,28077.9128
1.0,1.0,3.0,2.0,2.25,2.5,46,11,4,Autumn,2,2.155,ST07,SKU00929,0.0,78.0,29.0,-26.845,-2.155,True,False,Stockout,26.845,Medium,Reorder Now,158.05,125.47,0.0,0.0,0.0,0.0,0.0
2.0,1.0,4.0,5.0,2.0,2.5,48,11,4,Autumn,1,2.51,ST07,SKU01371,0.0,42.0,14.0,-11.49,-2.51,True,False,Stockout,11.49,Medium,Reorder Now,1277.61,907.68,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,2.0,1.25,2.0,51,12,4,Winter,3,1.8125000000000002,ST07,SKU01104,337.0,94.0,30.0,-365.1875,335.1875,False,True,Overstock,335.1875,High,Markdown/Clear,1089.39,826.23,0.0,335.1875,0.0,276941.968125,276941.968125
1.0,1.0,1.0,1.0,1.5,1.75,32,8,3,Summer,4,1.9793333333333334,ST21,SKU01818,523.0,98.0,44.0,-565.0206666666667,521.0206666666667,False,True,Overstock,521.0206666666667,High,Markdown/Clear,472.39,301.8,0.0,521.0206666666667,0.0,157244.03720000002,157244.03720000002
4.0,1.0,3.0,2.0,2.25,2.125,42,10,4,Autumn,1,2.32,ST06,SKU00922,0.0,0.0,0.0,2.32,-2.32,True,False,Stockout,2.32,Low,Reorder Now,60.32,35.63,2.32,0.0,139.9424,0.0,139.9424
1.0,4.0,1.0,1.0,1.75,2.0,45,11,4,Autumn,1,1.9353333333333333,ST06,SKU03166,0.0,0.0,0.0,1.9353333333333333,-1.9353333333333333,True,False,Stockout,1.9353333333333333,Low,Reorder Now,333.83,212.65,1.9353333333333333,0.0,646.0723266666666,0.0,646.0723266666666
1.0,1.0,1.0,4.0,1.75,2.0,46,11,4,Autumn,3,1.9233333333333333,ST06,SKU01200,321.0,83.0,21.0,-340.07666666666665,319.07666666666665,False,True,Overstock,319.07666666666665,High,Markdown/Clear,973.91,689.14,0.0,319.07666666666665,0.0,219888.49406666667,219888.49406666667
3.0,1.0,4.0,1.0,2.25,1.875,51,12,4,Winter,4,2.375,ST01,SKU03800,0.0,99.0,33.0,-30.625,-2.375,True,False,Stockout,30.625,Medium,Reorder Now,114.46,76.17,0.0,0.0,0.0,0.0,0.0
4.0,3.0,1.0,3.0,2.25,2.25,1,1,1,Winter,1,2.27,ST01,SKU04321,0.0,0.0,0.0,2.27,-2.27,True,False,Stockout,2.27,Low,Reorder Now,961.3,658.32,2.27,0.0,2182.151,0.0,2182.151
1.0,4.0,1.0,1.0,2.25,2.0,9,2,1,Winter,1,3.97,ST01,SKU00113,0.0,0.0,0.0,3.97,-3.97,True,False,Stockout,3.97,Low,Reorder Now,136.55,82.18,3.97,0.0,542.1035,0.0,542.1035
1.0,1.0,3.0,1.0,2.25,2.0,12,3,1,Spring,5,2.071904761904762,ST01,SKU04266,0.0,0.0,0.0,2.071904761904762,-2.071904761904762,True,False,Stockout,2.071904761904762,Low,Reorder Now,188.77,128.35,2.071904761904762,0.0,391.11346190476195,0.0,391.11346190476195
5.0,1.0,4.0,4.0,2.75,2.5,13,3,1,Spring,2,2.25,ST11,SKU02141,0.0,88.0,41.0,-38.75,-2.25,True,False,Stockout,38.75,Medium,Reorder Now,471.88,351.16,0.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,1.0,2.25,2.25,30,7,3,Summer,1,2.57,ST21,SKU01138,0.0,67.0,27.0,-24.43,-2.57,True,False,Stockout,24.43,Medium,Reorder Now,181.15,141.66,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,2.25,2.25,32,8,3,Summer,2,2.765,ST30,SKU04582,0.0,0.0,0.0,2.765,-2.765,True,False,Stockout,2.765,Low,Reorder Now,2442.08,1542.41,2.765,0.0,6752.3512,0.0,6752.3512
2.0,1.0,5.0,3.0,2.5,2.375,33,8,3,Summer,1,3.58,ST30,SKU00832,0.0,33.0,13.0,-9.42,-3.58,True,False,Stockout,9.42,Low,Reorder Now,946.53,687.6,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,4.0,1.5,2.125,36,9,3,Autumn,1,2.5046666666666666,ST13,SKU02318,0.0,0.0,0.0,2.5046666666666666,-2.5046666666666666,True,False,Stockout,2.5046666666666666,Low,Reorder Now,2419.19,1624.67,2.5046666666666666,0.0,6059.264553333333,0.0,6059.264553333333
1.0,1.0,1.0,1.0,1.25,1.75,49,12,4,Winter,1,1.3708333333333331,ST13,SKU04685,0.0,0.0,0.0,1.3708333333333331,-1.3708333333333331,True,False,Stockout,1.3708333333333331,Low,Reorder Now,173.01,137.33,1.3708333333333331,0.0,237.16787499999995,0.0,237.16787499999995
1.0,1.0,2.0,1.0,1.25,1.75,11,3,1,Spring,2,1.89,ST14,SKU02888,0.0,0.0,0.0,1.89,-1.89,True,False,Stockout,1.89,Low,Reorder Now,138.67,109.69,1.89,0.0,262.08629999999994,0.0,262.08629999999994
2.0,1.0,1.0,5.0,1.25,1.875,19,5,2,Spring,3,2.23,ST14,SKU00896,0.0,0.0,0.0,2.23,-2.23,True,False,Stockout,2.23,Low,Reorder Now,194.43,140.2,2.23,0.0,433.57890000000003,0.0,433.57890000000003
3.0,2.0,1.0,2.0,1.75,1.625,20,5,2,Spring,1,2.3283333333333336,ST03,SKU00804,0.0,0.0,0.0,2.3283333333333336,-2.3283333333333336,True,False,Stockout,2.3283333333333336,Low,Reorder Now,120.97,74.42,2.3283333333333336,0.0,281.6584833333334,0.0,281.6584833333334
1.0,3.0,1.0,1.0,1.75,1.5,25,6,2,Summer,1,2.1863333333333332,ST03,SKU01954,0.0,0.0,0.0,2.1863333333333332,-2.1863333333333332,True,False,Stockout,2.1863333333333332,Low,Reorder Now,206.88,146.75,2.1863333333333332,0.0,452.30863999999997,0.0,452.30863999999997
1.0,1.0,2.0,2.0,1.75,1.5,29,7,3,Summer,3,1.5685,ST03,SKU01730,0.0,0.0,0.0,1.5685,-1.5685,True,False,Stockout,1.5685,Low,Reorder Now,100.9,65.19,1.5685,0.0,158.26165,0.0,158.26165
3.0,1.0,3.0,1.0,2.0,1.625,30,7,3,Summer,1,2.005,ST03,SKU03099,0.0,0.0,0.0,2.005,-2.005,True,False,Stockout,2.005,Low,Reorder Now,189.1,105.72,2.005,0.0,379.14549999999997,0.0,379.14549999999997
1.0,3.0,1.0,1.0,1.5,1.625,40,9,3,Autumn,2,1.7310000000000003,ST26,SKU03487,0.0,0.0,0.0,1.7310000000000003,-1.7310000000000003,True,False,Stockout,1.7310000000000003,Low,Reorder Now,190.24,105.55,1.7310000000000003,0.0,329.3054400000001,0.0,329.3054400000001
2.0,1.0,1.0,1.0,1.75,1.75,42,10,4,Autumn,3,2.460833333333333,ST26,SKU00539,0.0,0.0,0.0,2.460833333333333,-2.460833333333333,True,False,Stockout,2.460833333333333,Low,Reorder Now,199.63,143.49,2.460833333333333,0.0,491.25615833333325,0.0,491.25615833333325
3.0,2.0,3.0,2.0,2.25,2.0,43,10,4,Autumn,2,2.36,ST19,SKU01164,0.0,82.0,24.0,-21.64,-2.36,True,False,Stockout,21.64,Medium,Reorder Now,241.81,152.68,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,1.0,1.75,18,4,2,Spring,5,2.439666666666666,ST06,SKU00302,0.0,0.0,0.0,2.439666666666666,-2.439666666666666,True,False,Stockout,2.439666666666666,Low,Reorder Now,299.91,222.49,2.439666666666666,0.0,731.6804299999999,0.0,731.6804299999999
5.0,1.0,1.0,4.0,2.0,1.875,23,6,2,Summer,1,1.82,ST06,SKU04203,0.0,0.0,0.0,1.82,-1.82,True,False,Stockout,1.82,Low,Reorder Now,709.74,446.72,1.82,0.0,1291.7268000000001,0.0,1291.7268000000001
1.0,3.0,2.0,1.0,1.75,1.75,25,6,2,Summer,1,2.205,ST27,SKU04658,0.0,0.0,0.0,2.205,-2.205,True,False,Stockout,2.205,Low,Reorder Now,1654.62,1185.58,2.205,0.0,3648.4371,0.0,3648.4371
1.0,1.0,1.0,1.0,1.5,1.75,26,6,2,Summer,1,1.956833333333333,ST21,SKU03292,0.0,0.0,0.0,1.956833333333333,-1.956833333333333,True,False,Stockout,1.956833333333333,Low,Reorder Now,164.03,112.68,1.956833333333333,0.0,320.9793716666666,0.0,320.9793716666666
1.0,1.0,3.0,4.0,1.5,1.75,31,8,3,Summer,1,1.98,ST21,SKU03083,0.0,0.0,0.0,1.98,-1.98,True,False,Stockout,1.98,Low,Reorder Now,763.32,419.85,1.98,0.0,1511.3736000000001,0.0,1511.3736000000001
1.0,1.0,1.0,1.0,1.0,1.375,34,8,3,Summer,2,1.2491666666666665,ST21,SKU04508,0.0,0.0,0.0,1.2491666666666665,-1.2491666666666665,True,False,Stockout,1.2491666666666665,Low,Reorder Now,375.55,236.38,1.2491666666666665,0.0,469.12454166666663,0.0,469.12454166666663
2.0,1.0,1.0,2.0,1.25,1.5,39,9,3,Autumn,1,1.8173333333333335,ST23,SKU03292,0.0,0.0,0.0,1.8173333333333335,-1.8173333333333335,True,False,Stockout,1.8173333333333335,Low,Reorder Now,164.03,112.68,1.8173333333333335,0.0,298.0971866666667,0.0,298.0971866666667
1.0,2.0,1.0,1.0,1.25,1.375,9,2,1,Winter,1,3.148833333333334,ST23,SKU01679,0.0,0.0,0.0,3.148833333333334,-3.148833333333334,True,False,Stockout,3.148833333333334,Low,Reorder Now,1739.03,1157.07,3.148833333333334,0.0,5475.915631666668,0.0,5475.915631666668
1.0,1.0,1.0,3.0,1.25,1.375,34,8,3,Summer,2,1.9116666666666666,ST23,SKU00920,0.0,0.0,0.0,1.9116666666666666,-1.9116666666666666,True,False,Stockout,1.9116666666666666,Low,Reorder Now,114.73,87.31,1.9116666666666666,0.0,219.32551666666666,0.0,219.32551666666666
2.0,1.0,2.0,1.0,1.5,1.25,38,9,3,Autumn,2,2.036666666666667,ST06,SKU04758,0.0,0.0,0.0,2.036666666666667,-2.036666666666667,True,False,Stockout,2.036666666666667,Low,Reorder Now,2060.11,1408.36,2.036666666666667,0.0,4195.757366666668,0.0,4195.757366666668
2.0,2.0,1.0,1.0,1.5,1.375,50,12,4,Winter,2,2.4766666666666666,ST26,SKU02003,0.0,0.0,0.0,2.4766666666666666,-2.4766666666666666,True,False,Stockout,2.4766666666666666,Low,Reorder Now,607.33,391.33,2.4766666666666666,0.0,1504.1539666666667,0.0,1504.1539666666667
2.0,2.0,1.0,1.0,1.75,1.5,12,3,1,Spring,1,1.5723333333333336,ST26,SKU03727,0.0,0.0,0.0,1.5723333333333336,-1.5723333333333336,True,False,Stockout,1.5723333333333336,Low,Reorder Now,1660.93,1291.18,1.5723333333333336,0.0,2611.5356033333337,0.0,2611.5356033333337
1.0,2.0,2.0,1.0,1.75,1.5,20,5,2,Spring,1,2.7,ST24,SKU04491,325.0,73.0,20.0,-342.3,322.3,False,True,Overstock,322.3,High,Markdown/Clear,1022.9,686.53,0.0,322.3,0.0,221268.619,221268.619
1.0,1.0,2.0,2.0,1.5,1.5,25,6,2,Summer,1,1.7676190476190479,ST27,SKU04596,0.0,60.0,12.0,-10.232380952380952,-1.7676190476190479,True,False,Stockout,10.232380952380952,Medium,Reorder Now,335.55,242.79,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,1.25,1.375,29,7,3,Summer,1,1.3077777777777777,ST22,SKU04321,0.0,0.0,0.0,1.3077777777777777,-1.3077777777777777,True,False,Stockout,1.3077777777777777,Low,Reorder Now,961.3,658.32,1.3077777777777777,0.0,1257.1667777777777,0.0,1257.1667777777777
1.0,1.0,1.0,1.0,1.0,1.375,46,11,4,Autumn,1,1.7315357142857144,ST15,SKU01393,0.0,0.0,0.0,1.7315357142857144,-1.7315357142857144,True,False,Stockout,1.7315357142857144,Low,Reorder Now,126.23,85.39,1.7315357142857144,0.0,218.57175321428574,0.0,218.57175321428574
1.0,3.0,3.0,2.0,2.75,2.625,17,4,2,Spring,2,2.23,ST08,SKU01170,0.0,0.0,0.0,2.23,-2.23,True,False,Stockout,2.23,Low,Reorder Now,365.5,226.17,2.23,0.0,815.0649999999999,0.0,815.0649999999999
2.0,1.0,4.0,5.0,2.5,2.625,39,9,3,Autumn,4,2.51,ST06,SKU00352,0.0,0.0,0.0,2.51,-2.51,True,False,Stockout,2.51,Low,Reorder Now,816.17,449.34,2.51,0.0,2048.5867,0.0,2048.5867
4.0,2.0,3.0,2.0,2.5,2.5,42,10,4,Autumn,3,2.54,ST06,SKU01519,0.0,0.0,0.0,2.54,-2.54,True,False,Stockout,2.54,Low,Reorder Now,441.41,351.33,2.54,0.0,1121.1814000000002,0.0,1121.1814000000002
3.0,4.0,1.0,1.0,2.5,2.625,47,11,4,Autumn,1,2.4,ST21,SKU00211,0.0,0.0,0.0,2.4,-2.4,True,False,Stockout,2.4,Low,Reorder Now,1189.16,847.23,2.4,0.0,2853.984,0.0,2853.984
1.0,3.0,2.0,3.0,2.5,2.625,49,12,4,Winter,5,3.055,ST30,SKU01205,0.0,0.0,0.0,3.055,-3.055,True,False,Stockout,3.055,Low,Reorder Now,71.98,51.87,3.055,0.0,219.89890000000003,0.0,219.89890000000003
5.0,1.0,4.0,4.0,3.25,2.875,10,3,1,Spring,1,4.04,ST30,SKU03426,0.0,0.0,0.0,4.04,-4.04,True,False,Stockout,4.04,Low,Reorder Now,1315.65,979.08,4.04,0.0,5315.226000000001,0.0,5315.226000000001
1.0,5.0,3.0,3.0,2.5,2.5,20,5,2,Spring,5,2.225,ST30,SKU00767,0.0,0.0,0.0,2.225,-2.225,True,False,Stockout,2.225,Low,Reorder Now,296.5,210.39,2.225,0.0,659.7125,0.0,659.7125
5.0,1.0,1.0,1.0,3.0,2.75,24,6,2,Summer,1,1.42,ST30,SKU00285,70.0,64.0,18.0,-86.58,68.58,False,True,Overstock,68.58,High,Markdown/Clear,505.67,387.2,0.0,68.58,0.0,26554.176,26554.176
1.0,5.0,5.0,2.0,3.0,2.75,36,9,3,Autumn,3,2.19,ST03,SKU04738,0.0,0.0,0.0,2.19,-2.19,True,False,Stockout,2.19,Low,Reorder Now,768.39,574.72,2.19,0.0,1682.7740999999999,0.0,1682.7740999999999
3.0,1.0,1.0,4.0,2.5,2.875,46,11,4,Autumn,3,1.52,ST16,SKU02491,0.0,0.0,0.0,1.52,-1.52,True,False,Stockout,1.52,Low,Reorder Now,68.94,40.03,1.52,0.0,104.7888,0.0,104.7888
3.0,3.0,5.0,3.0,3.0,2.75,24,6,2,Summer,5,2.44,ST11,SKU01993,0.0,0.0,0.0,2.44,-2.44,True,False,Stockout,2.44,Low,Reorder Now,142.17,83.84,2.44,0.0,346.8948,0.0,346.8948
5.0,3.0,1.0,1.0,3.0,3.0,25,6,2,Summer,2,2.45,ST10,SKU03921,0.0,0.0,0.0,2.45,-2.45,True,False,Stockout,2.45,Low,Reorder Now,69.99,41.68,2.45,0.0,171.4755,0.0,171.4755
2.0,5.0,3.0,5.0,3.25,3.125,43,10,4,Autumn,1,2.2,ST23,SKU00994,0.0,0.0,0.0,2.2,-2.2,True,False,Stockout,2.2,Low,Reorder Now,602.13,395.46,2.2,0.0,1324.6860000000001,0.0,1324.6860000000001
1.0,2.0,3.0,1.0,2.75,2.625,47,11,4,Autumn,5,2.38,ST23,SKU03829,0.0,0.0,0.0,2.38,-2.38,True,False,Stockout,2.38,Low,Reorder Now,660.71,387.84,2.38,0.0,1572.4898,0.0,1572.4898
1.0,4.0,3.0,1.0,2.25,2.5,16,4,2,Spring,1,1.5393333333333334,ST29,SKU01208,0.0,0.0,0.0,1.5393333333333334,-1.5393333333333334,True,False,Stockout,1.5393333333333334,Low,Reorder Now,116.35,66.73,1.5393333333333334,0.0,179.10143333333335,0.0,179.10143333333335
1.0,1.0,1.0,3.0,1.75,2.5,38,9,3,Autumn,1,1.54,ST11,SKU02379,0.0,0.0,0.0,1.54,-1.54,True,False,Stockout,1.54,Low,Reorder Now,119.83,74.65,1.54,0.0,184.5382,0.0,184.5382
1.0,1.0,4.0,2.0,1.75,2.25,28,7,3,Summer,1,2.87,ST08,SKU03292,0.0,0.0,0.0,2.87,-2.87,True,False,Stockout,2.87,Low,Reorder Now,164.03,112.68,2.87,0.0,470.7661,0.0,470.7661
1.0,1.0,1.0,5.0,1.0,2.125,33,8,3,Summer,3,2.6,ST08,SKU01535,0.0,0.0,0.0,2.6,-2.6,True,False,Stockout,2.6,Low,Reorder Now,296.6,212.84,2.6,0.0,771.1600000000001,0.0,771.1600000000001
3.0,1.0,1.0,3.0,1.5,1.875,44,10,4,Autumn,2,1.2826666666666666,ST08,SKU01420,0.0,51.0,25.0,-23.717333333333332,-1.2826666666666666,True,False,Stockout,23.717333333333332,Medium,Reorder Now,213.65,128.04,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,1.25,2.125,24,6,2,Summer,2,1.571,ST06,SKU02647,0.0,0.0,0.0,1.571,-1.571,True,False,Stockout,1.571,Low,Reorder Now,643.88,430.15,1.571,0.0,1011.53548,0.0,1011.53548
2.0,3.0,3.0,2.0,2.75,3.0,25,6,2,Summer,1,2.02,ST06,SKU01328,0.0,0.0,0.0,2.02,-2.02,True,False,Stockout,2.02,Low,Reorder Now,433.14,303.26,2.02,0.0,874.9428,0.0,874.9428
1.0,2.0,3.0,1.0,2.25,2.875,45,11,4,Autumn,2,5.68,ST29,SKU04802,0.0,0.0,0.0,5.68,-5.68,True,False,Stockout,5.68,Low,Reorder Now,237.57,146.2,5.68,0.0,1349.3975999999998,0.0,1349.3975999999998
2.0,1.0,3.0,5.0,2.0,3.0,48,11,4,Autumn,1,2.66,ST21,SKU01802,0.0,0.0,0.0,2.66,-2.66,True,False,Stockout,2.66,Low,Reorder Now,813.93,627.76,2.66,0.0,2165.0538,0.0,2165.0538
3.0,1.0,1.0,2.0,1.5,1.625,38,9,3,Autumn,1,2.2,ST23,SKU01017,0.0,0.0,0.0,2.2,-2.2,True,False,Stockout,2.2,Low,Reorder Now,410.69,281.93,2.2,0.0,903.518,0.0,903.518
1.0,3.0,1.0,2.0,1.5,1.5,1,12,4,Winter,1,2.075,ST22,SKU03353,0.0,67.0,31.0,-28.925,-2.075,True,False,Stockout,28.925,Medium,Reorder Now,48.61,35.71,0.0,0.0,0.0,0.0,0.0
